para_id,sent_id,sentence,label
P000671,P000671_S008,It is a single-seat plane powered by solar cells and capable of taking off under its own power.,0
P000671,P000671_S009,The designed allows the aircraft to remain airborne for 36 hours.,1
P000672,P000672_S000,Solar chemical processes use solar energy to drive chemical reactions.,1
P000672,P000672_S001,These processes offset energy that would otherwise come from a fossil fuel source and can also convert solar energy into storable and transportable fuels.,0
P000672,P000672_S002,Solar induced chemical reactions can be divided into thermochemical or photochemical.,0
P000672,P000672_S003,A variety of fuels can be produced by artificial photosynthesis.,1
P000672,P000672_S004,"The multielectron catalytic chemistry involved in making carbon-based fuels (such as methanol) from reduction of carbon dioxide is challenging; a feasible alternative is hydrogen production from protons, though use of water as the source of electrons (as plants do) requires mastering the multielectron oxidation of two water molecules to molecular oxygen.",1
P000672,P000672_S005,Some have envisaged working solar fuel plants in coastal metropolitan areas by 2050 –  the splitting of sea water providing hydrogen to be run through adjacent fuel-cell electric power plants and the pure water by-product going directly into the municipal water system.,0
P000672,P000672_S006,"Another vision involves all human structures covering the earth's surface (i.e., roads, vehicles and buildings) doing photosynthesis more efficiently than plants.",0
P000673,P000673_S000,Hydrogen production technologies been a significant area of solar chemical research since the 1970s.,1
P000673,P000673_S001,"Aside from electrolysis driven by photovoltaic or photochemical cells, several thermochemical processes have also been explored.",0
P000673,P000673_S002,"One such route uses concentrators to split water into oxygen and hydrogen at high temperatures (2,300–2,600 °C or 4,200–4,700 °F).",1
P000673,P000673_S003,Another approach uses the heat from solar concentrators to drive the steam reformation of natural gas thereby increasing the overall hydrogen yield compared to conventional reforming methods.,0
P000673,P000673_S004,Thermochemical cycles characterized by the decomposition and regeneration of reactants present another avenue for hydrogen production.,0
P000673,P000673_S005,"The Solzinc process under development at the Weizmann Institute uses a 1 MW solar furnace to decompose zinc oxide (ZnO) at temperatures above 1,200 °C (2,200 °F).",1
P000673,P000673_S006,"This initial reaction produces pure zinc, which can subsequently be reacted with water to produce hydrogen.",1
P000674,P000674_S000,Thermal mass systems can store solar energy in the form of heat at domestically useful temperatures for daily or interseasonal durations.,1
P000674,P000674_S001,"Thermal storage systems generally use readily available materials with high specific heat capacities such as water, earth and stone.",1
P000674,P000674_S002,"Well-designed systems can lower peak demand, shift time-of-use to off-peak hours and reduce overall heating and cooling requirements.",1
P000675,P000675_S000,Phase change materials such as paraffin wax and Glauber's salt are another thermal storage media.,1
P000675,P000675_S001,"These materials are inexpensive, readily available, and can deliver domestically useful temperatures (approximately 64 °C or 147 °F).",1
P000675,P000675_S002,"The ""Dover House"" (in Dover, Massachusetts) was the first to use a Glauber's salt heating system, in 1948.",1
P000675,P000675_S003,Solar energy can also be stored at high temperatures using molten salts.,0
P000675,P000675_S004,"Salts are an effective storage medium because they are low-cost, have a high specific heat capacity and can deliver heat at temperatures compatible with conventional power systems.",1
P000675,P000675_S005,"The Solar Two used this method of energy storage, allowing it to store 1.44 terajoules (400,000 kWh) in its 68 cubic metres storage tank with an annual storage efficiency of about 99%.",1
P000676,P000676_S000,Off-grid PV systems have traditionally used rechargeable batteries to store excess electricity.,1
P000676,P000676_S001,"With grid-tied systems, excess electricity can be sent to the transmission grid, while standard grid electricity can be used to meet shortfalls.",0
P000676,P000676_S002,Net metering programs give household systems a credit for any electricity they deliver to the grid.,1
P000676,P000676_S003,This is handled by 'rolling back' the meter whenever the home produces more electricity than it consumes.,1
P000676,P000676_S004,"If the net electricity use is below zero, the utility then rolls over the kilowatt hour credit to the next month.",0
P000676,P000676_S005,"Other approaches involve the use of two meters, to measure electricity consumed vs. electricity produced.",0
P000676,P000676_S006,This is less common due to the increased installation cost of the second meter.,0
P000676,P000676_S007,"Most standard meters accurately measure in both directions, making a second meter unnecessary.",1
P000677,P000677_S000,Pumped-storage hydroelectricity stores energy in the form of water pumped when energy is available from a lower elevation reservoir to a higher elevation one.,1
P000677,P000677_S001,"The energy is recovered when demand is high by releasing the water, with the pump becoming a hydroelectric power generator.",1
P000678,P000678_S000,The 1973 oil embargo and 1979 energy crisis caused a reorganization of energy policies around the world and brought renewed attention to developing solar technologies.,1
P000678,P000678_S001,Deployment strategies focused on incentive programs such as the Federal Photovoltaic Utilization Program in the US and the Sunshine Program in Japan.,1
P000678,P000678_S002,"Other efforts included the formation of research facilities in the US (SERI, now NREL), Japan (NEDO), and Germany (Fraunhofer Institute for Solar Energy Systems ISE).",1
P000679,P000679_S000,Commercial solar water heaters began appearing in the United States in the 1890s.,1
P000679,P000679_S001,These systems saw increasing use until the 1920s but were gradually replaced by cheaper and more reliable heating fuels.,1
P000679,P000679_S002,"As with photovoltaics, solar water heating attracted renewed attention as a result of the oil crises in the 1970s but interest subsided in the 1980s due to falling petroleum prices.",1
P000679,P000679_S003,Development in the solar water heating sector progressed steadily throughout the 1990s and growth rates have averaged 20% per year since 1999.,1
P000679,P000679_S004,"Although generally underestimated, solar water heating and cooling is by far the most widely deployed solar technology with an estimated capacity of 154 GW as of 2007.",1
P000680,P000680_S000,The International Energy Agency has said that solar energy can make considerable contributions to solving some of the most urgent problems the world now faces:,1
P000681,P000681_S000,The International Organization for Standardization has established a number of standards relating to solar energy equipment.,0
P000681,P000681_S001,"For example, ISO 9050 relates to glass in building while ISO 10217 relates to the materials used in solar water heaters.",1
P000682,P000682_S000,It is an important source of renewable energy and its technologies are broadly characterized as either passive solar or active solar depending on the way they capture and distribute solar energy or convert it into solar power.,1
P000682,P000682_S001,"Active solar techniques include the use of photovoltaic systems, concentrated solar power and solar water heating to harness the energy.",1
P000682,P000682_S002,"Passive solar techniques include orienting a building to the Sun, selecting materials with favorable thermal mass or light dispersing properties, and designing spaces that naturally circulate air.",1
P000683,P000683_S000,The large magnitude of solar energy available makes it a highly appealing source of electricity.,1
P000683,P000683_S001,"The United Nations Development Programme in its 2000 World Energy Assessment found that the annual potential of solar energy was 1,575–49,837 exajoules (EJ).",1
P000683,P000683_S002,"This is several times larger than the total world energy consumption, which was 559.8 EJ in 2012.",1
P000684,P000684_S000,"In 2011, the International Energy Agency said that ""the development of affordable, inexhaustible and clean solar energy technologies will have huge longer-term benefits.",0
P000684,P000684_S001,"It will increase countries’ energy security through reliance on an indigenous, inexhaustible and mostly import-independent resource, enhance sustainability, reduce pollution, lower the costs of mitigating global warming, and keep fossil fuel prices lower than otherwise.",1
P000684,P000684_S002,These advantages are global.,0
P000684,P000684_S003,"Hence the additional costs of the incentives for early deployment should be considered learning investments; they must be wisely spent and need to be widely shared"".",1
P000685,P000685_S000,"The potential solar energy that could be used by humans differs from the amount of solar energy present near the surface of the planet because factors such as geography, time variation, cloud cover, and the land available to humans limits the amount of solar energy that we can acquire.",1
P000686,P000686_S000,Geography effects solar energy potential because areas that are closer to the equator have a greater amount of solar radiation.,1
P000686,P000686_S001,"However, the use of photovoltaics that can follow the position of the sun can significantly increase the solar energy potential in areas that are farther from the equator.",1
P000686,P000686_S002,Time variation effects the potential of solar energy because during the nighttime there is little solar radiation on the surface of the Earth for solar panels to absorb.,1
P000686,P000686_S003,This limits the amount of energy that solar panels can absorb in one day.,0
P000686,P000686_S004,Cloud cover can effect the potential of solar panels because clouds block incoming light from the sun and reduce the light available for solar cells.,1
P000687,P000687_S000,"In addition, land availability has a large effect on the available solar energy because solar panels can only be set up on land that is unowned and suitable for solar panels.",1
P000687,P000687_S001,"Roofs have been found to be a suitable place for solar cells, as many people have discovered that they can collect energy directly from their homes this way.",1
P000687,P000687_S002,Other areas that are suitable for solar cells are lands that are unowned by businesses where solar plants can be established.,0
P000688,P000688_S000,"In 2000, the United Nations Development Programme, UN Department of Economic and Social Affairs, and World Energy Council published an estimate of the potential solar energy that could be used by humans each year that took into account factors such as insolation, cloud cover, and the land that is usable by humans.",1
P000688,P000688_S001,"The estimate found that solar energy has a global potential of 1,575–49,837 EJ per year (see table below).",1
P000689,P000689_S000,"Solar power is the conversion of sunlight into electricity, either directly using photovoltaics (PV), or indirectly using concentrated solar power (CSP).",1
P000689,P000689_S001,CSP systems use lenses or mirrors and tracking systems to focus a large area of sunlight into a small beam.,1
P000689,P000689_S002,PV converts light into electric current using the photoelectric effect.,1
P000690,P000690_S000,Sunlight has influenced building design since the beginning of architectural history.,1
P000690,P000690_S001,"Advanced solar architecture and urban planning methods were first employed by the Greeks and Chinese, who oriented their buildings toward the south to provide light and warmth.",1
P000691,P000691_S000,A solar balloon is a black balloon that is filled with ordinary air.,1
P000691,P000691_S001,"As sunlight shines on the balloon, the air inside is heated and expands causing an upward buoyancy force, much like an artificially heated hot air balloon.",1
P000691,P000691_S002,"Some solar balloons are large enough for human flight, but usage is generally limited to the toy market as the surface-area to payload-weight ratio is relatively high.",1
P000692,P000692_S000,"Beginning with the surge in coal use which accompanied the Industrial Revolution, energy consumption has steadily transitioned from wood and biomass to fossil fuels.",0
P000692,P000692_S001,The early development of solar technologies starting in the 1860s was driven by an expectation that coal would soon become scarce.,1
P000692,P000692_S002,"However, development of solar technologies stagnated in the early 20th century in the face of the increasing availability, economy, and utility of coal and petroleum.",1
P000693,P000693_S000,"In 2011, a report by the International Energy Agency found that solar energy technologies such as photovoltaics, solar hot water and concentrated solar power could provide a third of the world’s energy by 2060 if politicians commit to limiting climate change.",1
P000693,P000693_S001,The energy from the sun could play a key role in de-carbonizing the global economy alongside improvements in energy efficiency and imposing costs on greenhouse gas emitters.,1
P000693,P000693_S002,"""The strength of solar is the incredible variety and flexibility of applications, from small scale to big scale"".",0
P000694,P000694_S000,"Kanye Omari West (/ˈkɑːnjeɪ/; born June 8, 1977) is an American hip hop recording artist, record producer, rapper, fashion designer, and entrepreneur.",1
P000694,P000694_S001,"He is among the most acclaimed musicians of the 21st century, attracting both praise and controversy for his work and his outspoken public persona.",0
P000695,P000695_S000,"Raised in Chicago, West briefly attended art school before becoming known as a producer for Roc-A-Fella Records in the early 2000s, producing hit singles for artists such as Jay-Z and Alicia Keys.",1
P000695,P000695_S001,"Intent on pursuing a solo career as a rapper, West released his debut album The College Dropout in 2004 to widespread commercial and critical success, and founded record label GOOD Music.",1
P000695,P000695_S002,"He went on to explore a variety of different musical styles on subsequent albums that included the baroque-inflected Late Registration (2005), the arena-inspired Graduation (2007), and the starkly polarizing 808s & Heartbreak (2008).",1
P000695,P000695_S003,"In 2010, he released his critically acclaimed fifth album, the maximalist My Beautiful Dark Twisted Fantasy, and the following year he collaborated with Jay-Z on the joint LP Watch the Throne (2011).",0
P000695,P000695_S004,"West released his abrasive sixth album, Yeezus, to further critical praise in 2013.",0
P000695,P000695_S005,"Following a series of recording delays and work on non-musical projects, West's seventh album, The Life of Pablo, was released in 2016.",0
P000696,P000696_S000,"West is one of the best-selling artists of all time, having sold more than 32 million albums and 100 million digital downloads worldwide.",1
P000696,P000696_S001,"He has won a total of 21 Grammy Awards, making him one of the most awarded artists of all time and the most Grammy-awarded artist of his age.",1
P000696,P000696_S002,"Three of his albums rank on Rolling Stone's 2012 ""500 Greatest Albums of All Time"" list; two of his albums feature at first and eighth, respectively, in Pitchfork Media's The 100 Best Albums of 2010–2014.",1
P000696,P000696_S003,He has also been included in a number of Forbes annual lists.,0
P000696,P000696_S004,Time named him one of the 100 most influential people in the world in 2005 and 2015.,1
P000697,P000697_S000,"Kanye Omari West was born on June 8, 1977 in Atlanta, Georgia.",1
P000697,P000697_S001,"His parents divorced when he was three and he and his mother moved to Chicago, Illinois.",0
P000697,P000697_S002,"His father, Ray West, is a former Black Panther and was one of the first black photojournalists at The Atlanta Journal-Constitution.",0
P000697,P000697_S003,"Ray West was later a Christian counselor, and in 2006, opened the Good Water Store and Café in Lexington Park, Maryland with startup capital from his son.",1
P000697,P000697_S004,"West's mother, Dr. Donda C. (Williams) West, was a professor of English at Clark Atlanta University, and the Chair of the English Department at Chicago State University before retiring to serve as his manager.",1
P000697,P000697_S005,"West was raised in a middle-class background, attending Polaris High School in suburban Oak Lawn, Illinois after living in Chicago.",1
P000698,P000698_S000,"At the age of 10, West moved with his mother to Nanjing, China, where she was teaching at Nanjing University as part of an exchange program.",1
P000698,P000698_S001,"According to his mother, West was the only foreigner in his class, but settled in well and quickly picked up the language, although he has since forgotten most of it.",1
P000698,P000698_S002,"When asked about his grades in high school, West replied, ""I got A's and B's.",1
P000698,P000698_S003,"And I'm not even frontin'.""",0
P000699,P000699_S000,West demonstrated an affinity for the arts at an early age; he began writing poetry when he was five years old.,1
P000699,P000699_S001,His mother recalled that she first took notice of West's passion for drawing and music when he was in the third grade.,0
P000699,P000699_S002,"Growing up in the city,[which?]",0
P000699,P000699_S003,West became deeply involved in its hip hop scene.,0
P000699,P000699_S004,"He started rapping in the third grade and began making musical compositions in the seventh grade, eventually selling them to other artists.",0
P000699,P000699_S005,"At age thirteen, West wrote a rap song called ""Green Eggs and Ham"" and began to persuade his mother to pay $25 an hour for time in a recording studio.",1
P000699,P000699_S006,"It was a small, crude basement studio where a microphone hung from the ceiling by a wire clothes hanger.",0
P000699,P000699_S007,"Although this wasn't what West's mother wanted, she nonetheless supported him.",0
P000699,P000699_S008,"West crossed paths with producer/DJ No I.D., with whom he quickly formed a close friendship.",1
P000699,P000699_S009,No I.D.,0
P000699,P000699_S010,"soon became West's mentor, and it was from him that West learned how to sample and program beats after he received his first sampler at age 15.",0
P000700,P000700_S000,"After graduating from high school, West received a scholarship to attend Chicago's American Academy of Art in 1997 and began taking painting classes, but shortly after transferred to Chicago State University to study English.",1
P000700,P000700_S001,"He soon realized that his busy class schedule was detrimental to his musical work, and at 20 he dropped out of college to pursue his musical dreams.",1
P000700,P000700_S002,"This action greatly displeased his mother, who was also a professor at the university.",0
P000700,P000700_S003,"She later commented, ""It was drummed into my head that college is the ticket to a good life... but some career goals don't require college.",0
P000700,P000700_S004,"For Kanye to make an album called College Dropout it was more about having the guts to embrace who you are, rather than following the path society has carved out for you.""",1
P000701,P000701_S000,"Kanye West began his early production career in the mid-1990s, making beats primarily for burgeoning local artists, eventually developing a style that involved speeding up vocal samples from classic soul records.",1
P000701,P000701_S001,"His first official production credits came at the age of nineteen when he produced eight tracks on Down to Earth, the 1996 debut album of a Chicago rapper named Grav.",0
P000701,P000701_S002,"For a time, West acted as a ghost producer for Deric ""D-Dot"" Angelettie.",1
P000701,P000701_S003,"Because of his association with D-Dot, West wasn't able to release a solo album, so he formed and became a member and producer of the Go-Getters, a late-1990s Chicago rap group composed of him, GLC, Timmy G, Really Doe, and Arrowstar.",1
P000701,P000701_S004,"His group was managed by John ""Monopoly"" Johnson, Don Crowley, and Happy Lewis under the management firm Hustle Period.",1
P000701,P000701_S005,"After attending a series of promotional photo shoots and making some radio appearances, The Go-Getters released their first and only studio album World Record Holders in 1999.",1
P000701,P000701_S006,"The album featured other Chicago-based rappers such as Rhymefest, Mikkey Halsted, Miss Criss, and Shayla G. Meanwhile, the production was handled by West, Arrowstar, Boogz, and Brian ""All Day"" Miller.",0
P000702,P000702_S000,West spent much of the late-1990s producing records for a number of well-known artists and music groups.,0
P000702,P000702_S001,The third song on Foxy Brown's second studio album Chyna Doll was produced by West.,1
P000702,P000702_S002,Her second effort subsequently became the very first hip-hop album by a female rapper to debut at the top of the U.S.,0
P000702,P000702_S003,Billboard 200 chart in its first week of release.,0
P000702,P000702_S004,West produced three of the tracks on Harlem World's first and only album The Movement alongside Jermaine Dupri and the production duo Trackmasters.,0
P000702,P000702_S005,"His songs featured rappers Nas, Drag-On, and R&B singer Carl Thomas.",0
P000702,P000702_S006,"The ninth track from World Party, the last Goodie Mob album to feature the rap group's four founding members prior to their break-up, was co-produced by West with his manager Deric ""D-Dot"" Angelettie.",0
P000702,P000702_S007,"At the close of the millennium, West ended up producing six songs for Tell 'Em Why U Madd, an album that was released by D-Dot under the alias of The Madd Rapper; a fictional character he created for a skit on The Notorious B.I.G.",1
P000702,P000702_S008,'s second and final studio album Life After Death.,0
P000702,P000702_S009,"West's songs featured guest appearances from rappers such as Ma$e, Raekwon, and Eminem.",1
P000703,P000703_S000,"West got his big break in the year 2000, when he began to produce for artists on Roc-A-Fella Records.",1
P000703,P000703_S001,West came to achieve recognition and is often credited with revitalizing Jay-Z's career with his contributions to the rap mogul's influential 2001 album The Blueprint.,1
P000703,P000703_S002,"The Blueprint is consistently ranked among the greatest hip-hop albums, and the critical and financial success of the album generated substantial interest in West as a producer.",0
P000703,P000703_S003,"Serving as an in-house producer for Roc-A-Fella Records, West produced records for other artists from the label, including Beanie Sigel, Freeway, and Cam'ron.",0
P000703,P000703_S004,"He also crafted hit songs for Ludacris, Alicia Keys, and Janet Jackson.",0
P000704,P000704_S000,"Despite his success as a producer, West's true aspiration was to be a rapper.",1
P000704,P000704_S001,"Though he had developed his rapping long before he began producing, it was often a challenge for West to be accepted as a rapper, and he struggled to attain a record deal.",0
P000704,P000704_S002,Multiple record companies ignored him because he did not portray the gangsta image prominent in mainstream hip hop at the time.,1
P000704,P000704_S003,"After a series of meetings with Capitol Records, West was ultimately denied an artist deal.",1
P000705,P000705_S000,"According to Capitol Record's A&R, Joe Weinberger, he was approached by West and almost signed a deal with him, but another person in the company convinced Capitol's president not to.",1
P000705,P000705_S001,"Desperate to keep West from defecting to another label, then-label head Damon Dash reluctantly signed West to Roc-A-Fella Records.",1
P000705,P000705_S002,"Jay-Z later admitted that Roc-A-Fella was initially reluctant to support West as a rapper, claiming that many saw him as a producer first and foremost, and that his background contrasted with that of his labelmates.",1
P000706,P000706_S000,"West's breakthrough came a year later on October 23, 2002, when, while driving home from a California recording studio after working late, he fell asleep at the wheel and was involved in a near-fatal car crash.",1
P000706,P000706_S001,"The crash left him with a shattered jaw, which had to be wired shut in reconstructive surgery.",0
P000706,P000706_S002,"The accident inspired West; two weeks after being admitted to the hospital, he recorded a song at the Record Plant Studios with his jaw still wired shut.",0
P000706,P000706_S003,"The composition, ""Through The Wire"", expressed West's experience after the accident, and helped lay the foundation for his debut album, as according to West ""all the better artists have expressed what they were going through"".",1
P000706,P000706_S004,"West added that ""the album was my medicine"", as working on the record distracted him from the pain.",0
P000706,P000706_S005,"""Through The Wire"" was first available on West's Get Well Soon... mixtape, released December 2002.",1
P000706,P000706_S006,"At the same time, West announced that he was working on an album called The College Dropout, whose overall theme was to ""make your own decisions.",1
P000706,P000706_S007,"Don't let society tell you, 'This is what you have to do.'""",0
P000707,P000707_S000,"Carrying a Louis Vuitton backpack filled with old disks and demos to the studio and back, West crafted much of his production for his debut album in less than fifteen minutes at a time.",0
P000707,P000707_S001,He recorded the remainder of the album in Los Angeles while recovering from the car accident.,1
P000707,P000707_S002,"Once he had completed the album, it was leaked months before its release date.",1
P000707,P000707_S003,"However, West decided to use the opportunity to review the album, and The College Dropout was significantly remixed, remastered, and revised before being released.",0
P000707,P000707_S004,"As a result, certain tracks originally destined for the album were subsequently retracted, among them ""Keep the Receipt"" with Ol' Dirty Bastard and ""The Good, the Bad, and the Ugly"" with Consequence.",0
P000707,P000707_S005,"West meticulously refined the production, adding string arrangements, gospel choirs, improved drum programming and new verses.",0
P000707,P000707_S006,West's perfectionism led The College Dropout to have its release postponed three times from its initial date in August 2003.,1
P000708,P000708_S000,"The College Dropout was eventually issued by Roc-A-Fella in February 2004, shooting to number two on the Billboard 200 as his debut single, ""Through the Wire"" peaked at number fifteen on the Billboard Hot 100 chart for five weeks.",1
P000708,P000708_S001,"""Slow Jamz"", his second single featuring Twista and Jamie Foxx, became an even bigger success: it became the three musicians' first number one hit.",1
P000708,P000708_S002,"The College Dropout received near-universal critical acclaim from contemporary music critics, was voted the top album of the year by two major music publications, and has consistently been ranked among the great hip-hop works and debut albums by artists.",0
P000708,P000708_S003,"""Jesus Walks"", the album's fourth single, perhaps exposed West to a wider audience; the song's subject matter concerns faith and Christianity.",1
P000708,P000708_S004,"The song nevertheless reached the top 20 of the Billboard pop charts, despite industry executives' predictions that a song containing such blatant declarations of faith would never make it to radio.",0
P000708,P000708_S005,"The College Dropout would eventually be certified triple platinum in the US, and garnered West 10 Grammy nominations, including Album of the Year, and Best Rap Album (which it received).",0
P000708,P000708_S006,"During this period, West also founded GOOD Music, a record label and management company that would go on to house affiliate artists and producers, such as No I.D.",1
P000708,P000708_S007,and John Legend.,0
P000708,P000708_S008,"At the time, the focal point of West's production style was the use of sped-up vocal samples from soul records.",0
P000708,P000708_S009,"However, partly because of the acclaim of The College Dropout, such sampling had been much copied by others; with that overuse, and also because West felt he had become too dependent on the technique, he decided to find a new sound.",0
P000709,P000709_S000,"Beginning his second effort that fall, West would invest two million dollars and take over a year to craft his second album.",0
P000709,P000709_S001,"West was significantly inspired by Roseland NYC Live, a 1998 live album by English trip hop group Portishead, produced with the New York Philharmonic Orchestra.",1
P000709,P000709_S002,"Early in his career, the live album had inspired him to incorporate string arrangements into his hip-hop production.",0
P000709,P000709_S003,"Though West had not been able to afford many live instruments around the time of his debut album, the money from his commercial success enabled him to hire a string orchestra for his second album Late Registration.",1
P000709,P000709_S004,"West collaborated with American film score composer Jon Brion, who served as the album's co-executive producer for several tracks.",1
P000709,P000709_S005,"Although Brion had no prior experience in creating hip-hop records, he and West found that they could productively work together after their first afternoon in the studio where they discovered that neither confined his musical knowledge and vision to one specific genre.",0
P000709,P000709_S006,"Late Registration sold over 2.3 million units in the United States alone by the end of 2005 and was considered by industry observers as the only successful major album release of the fall season, which had been plagued by steadily declining CD sales.",1
P000710,P000710_S000,"While West had encountered controversy a year prior when he stormed out of the American Music Awards of 2004 after losing Best New Artist, the rapper's first large-scale controversy came just days following Late Registration's release, during a benefit concert for Hurricane Katrina victims.",1
P000710,P000710_S001,"In September 2005, NBC broadcast A Concert for Hurricane Relief, and West was a featured speaker.",1
P000710,P000710_S002,"When West was presenting alongside actor Mike Myers, he deviated from the prepared script.",1
P000710,P000710_S003,Myers spoke next and continued to read the script.,0
P000710,P000710_S004,"Once it was West's turn to speak again, he said, ""George Bush doesn't care about black people.""",0
P000710,P000710_S005,"West's comment reached much of the United States, leading to mixed reactions; President Bush would later call it one of the most ""disgusting moments"" of his presidency.",0
P000710,P000710_S006,West raised further controversy in January 2006 when he posed on the cover of Rolling Stone wearing a crown of thorns.,1
P000711,P000711_S000,"Fresh off spending the previous year touring the world with U2 on their Vertigo Tour, West felt inspired to compose anthemic rap songs that could operate more efficiently in large arenas.",1
P000711,P000711_S001,"To this end, West incorporated the synthesizer into his hip-hop production, utilized slower tempos, and experimented with electronic music and influenced by music of the 1980s.",1
P000711,P000711_S002,"In addition to U2, West drew musical inspiration from arena rock bands such as The Rolling Stones and Led Zeppelin in terms of melody and chord progression.",1
P000711,P000711_S003,"To make his next effort, the third in a planned tetralogy of education-themed studio albums, more introspective and personal in lyricism, West listened to folk and country singer-songwriters Bob Dylan and Johnny Cash in hopes of developing methods to augment his wordplay and storytelling ability.",1
P000712,P000712_S000,"West's third studio album, Graduation, garnered major publicity when its release date pitted West in a sales competition against rapper 50 Cent's Curtis.",1
P000712,P000712_S001,"Upon their September 2007 releases, Graduation outsold Curtis by a large margin, debuting at number one on the U.S.",0
P000712,P000712_S002,"Billboard 200 chart and selling 957,000 copies in its first week.",1
P000712,P000712_S003,"Graduation once again continued the string of critical and commercial successes by West, and the album's lead single, ""Stronger"", garnered the rapper his third number-one hit.",0
P000712,P000712_S004,"""Stronger"", which samples French house duo Daft Punk, has been accredited to not only encouraging other hip-hop artists to incorporate house and electronica elements into their music, but also for playing a part in the revival of disco and electro-infused music in the late 2000s.",1
P000712,P000712_S005,"Ben Detrick of XXL cited the outcome of the sales competition between 50 Cent's Curtis and West's Graduation as being responsible for altering the direction of hip-hop and paving the way for new rappers who didn't follow the hardcore-gangster mold, writing, ""If there was ever a watershed moment to indicate hip-hop's changing direction, it may have come when 50 Cent competed with Kanye in 2007 to see whose album would claim superior sales.""",0
P000713,P000713_S000,"West's life took a different direction when his mother, Donda West, died of complications from cosmetic surgery involving abdominoplasty and breast reduction in November 2007.",1
P000713,P000713_S001,"Months later, West and fiancée Alexis Phifer ended their engagement and their long-term intermittent relationship, which had begun in 2002.",1
P000713,P000713_S002,"The events profoundly affected West, who set off for his 2008 Glow in the Dark Tour shortly thereafter.",1
P000713,P000713_S003,"Purportedly because his emotions could not be conveyed through rapping, West decided to sing using the voice audio processor Auto-Tune, which would become a central part of his next effort.",1
P000713,P000713_S004,"West had previously experimented with the technology on his debut album The College Dropout for the background vocals of ""Jesus Walks"" and ""Never Let Me Down.""",0
P000713,P000713_S005,"Recorded mostly in Honolulu, Hawaii in three weeks, West announced his fourth album, 808s & Heartbreak, at the 2008 MTV Video Music Awards, where he performed its lead single, ""Love Lockdown"".",1
P000713,P000713_S006,"Music audiences were taken aback by the uncharacteristic production style and the presence of Auto-Tune, which typified the pre-release response to the record.",0
P000714,P000714_S000,"808s & Heartbreak, which features extensive use of the eponymous Roland TR-808 drum machine and contains themes of love, loneliness, and heartache, was released by Island Def Jam to capitalize on Thanksgiving weekend in November 2008.",1
P000714,P000714_S001,"Reviews were positive, though slightly more mixed than his previous efforts.",0
P000714,P000714_S002,"Despite this, the record's singles demonstrated outstanding chart performances.",0
P000714,P000714_S003,"Upon its release, the lead single ""Love Lockdown"" debuted at number three on the Billboard Hot 100 and became a ""Hot Shot Debut"", while follow-up single ""Heartless"" performed similarly and became his second consecutive ""Hot Shot Debut"" by debuting at number four on the Billboard Hot 100.",1
P000714,P000714_S004,"While it was criticized prior to release, 808s & Heartbreak had a significant effect on hip-hop music, encouraging other rappers to take more creative risks with their productions.",0
P000715,P000715_S000,"In 2012, Rolling Stone journalist Matthew Trammell asserted that the record was ahead of its time and wrote, ""Now that popular music has finally caught up to it, 808s & Heartbreak has revealed itself to be Kanye’s most vulnerable work, and perhaps his most brilliant.""",1
P000716,P000716_S000,"West's controversial incident the following year at the 2009 MTV Video Music Awards was arguably his biggest controversy, and led to widespread outrage throughout the music industry.",1
P000716,P000716_S001,"During the ceremony, West crashed the stage and grabbed the microphone from winner Taylor Swift in order to proclaim that, instead, Beyoncé's video for ""Single Ladies (Put a Ring on It)"", nominated for the same award, was ""one of the best videos of all time"".",1
P000716,P000716_S002,He was subsequently withdrawn from the remainder of the show for his actions.,0
P000716,P000716_S003,"West's tour with Lady Gaga was cancelled in response to the controversy, and it was suggested that the incident was partially responsible for 808s & Heartbreak's lack of nominations at the 52nd Grammy Awards.",1
P000717,P000717_S000,"Following the highly publicized incident, West took a brief break from music and threw himself into fashion, only to hole up in Hawaii for the next few months writing and recording his next album.",1
P000717,P000717_S001,"Importing his favorite producers and artists to work on and inspire his recording, West kept engineers behind the boards 24 hours a day and slept only in increments.",0
P000717,P000717_S002,"Noah Callahan-Bever, a writer for Complex, was present during the sessions and described the ""communal"" atmosphere as thus: ""With the right songs and the right album, he can overcome any and all controversy, and we are here to contribute, challenge, and inspire.""",0
P000717,P000717_S003,"A variety of artists contributed to the project, including close friends Jay-Z, Kid Cudi and Pusha T, as well as off-the-wall collaborations, such as with Justin Vernon of Bon Iver.",0
P000718,P000718_S000,"My Beautiful Dark Twisted Fantasy, West's fifth studio album, was released in November 2010 to rave reviews from critics, many of whom described it as his best work that solidified his comeback.",1
P000718,P000718_S001,"In stark contrast to his previous effort, which featured a minimalist sound, Dark Fantasy adopts a maximalist philosophy and deals with themes of celebrity and excess.",0
P000718,P000718_S002,"The record included the international hit ""All of the Lights"", and Billboard hits ""Power"", ""Monster"", and ""Runaway"", the latter of which accompanied a 35-minute film of the same name.",1
P000718,P000718_S003,"During this time, West initiated the free music program GOOD Fridays through his website, offering a free download of previously unreleased songs each Friday, a portion of which were included on the album.",1
P000718,P000718_S004,"This promotion ran from August 20 - December 17, 2010.",0
P000718,P000718_S005,"Dark Fantasy went on to go platinum in the United States, but its omission as a contender for Album of the Year at the 54th Grammy Awards was viewed as a ""snub"" by several media outlets.",1
